superid,round,game,time_pressure,behavior,behavior_coop,behavior_defect,behavior_punish,behaviorTime_sec,degree,behavior_lag,behavior_coop_lag,local_rate_coop_lag,behavior_defect_lag,local_rate_defect_lag,behavior_punish_lag,local_rate_punish_lag,punish_type_NR,punish_type_IA,punish_type_CR,punish_type_U,rewired,initial_score_low
4304,11,43,Plus,C,1,0,0,NA,12,C,1,0.7000000000000001,0,0.29999999999999993,0,0,0,0,0,0,1,1
4304,12,43,Plus,C,1,0,0,1.926,8,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
4304,13,43,Plus,C,1,0,0,NA,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4304,14,43,Plus,C,1,0,0,NA,10,C,1,0.625,0,0.375,0,0,0,0,0,0,1,1
4304,15,43,Plus,C,1,0,0,NA,7,C,1,0.5714285714285714,0,0.42857142857142855,0,0,0,0,0,0,1,1
4305,0,43,Plus,NA,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4305,1,43,Plus,C,1,0,0,1.757,9,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4305,2,43,Plus,C,1,0,0,1.719,10,C,1,0.4,0,0.5,0,0.10000000000000002,0,0,0,0,1,1
4305,3,43,Plus,C,1,0,0,1.574,13,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,1
4305,4,43,Plus,C,1,0,0,1.553,12,C,1,0.2,0,0.8,0,0,0,0,0,0,1,1
4305,5,43,Plus,C,1,0,0,1.351,9,C,1,0.4615384615384616,0,0.5384615384615384,0,0,0,0,0,0,1,1
4305,6,43,Plus,C,1,0,0,0.861,8,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4305,7,43,Plus,C,1,0,0,1.832,12,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4305,8,43,Plus,C,1,0,0,1.575,10,C,1,0.375,0,0.625,0,0,0,0,0,0,1,1
4305,9,43,Plus,C,1,0,0,1.541,10,C,1,0.41666666666666663,0,0.5833333333333333,0,0,0,0,0,0,1,1
4305,10,43,Plus,C,1,0,0,2.253,7,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4305,11,43,Plus,C,1,0,0,1.803,6,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4305,12,43,Plus,C,1,0,0,1.871,7,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
4305,13,43,Plus,C,1,0,0,1.99,7,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
4305,14,43,Plus,C,1,0,0,2.202,8,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
4305,15,43,Plus,C,1,0,0,2.525,6,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
4306,0,43,Plus,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4306,1,43,Plus,D,0,1,0,NA,4,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4306,2,43,Plus,D,0,1,0,2.087,3,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,1
4306,3,43,Plus,D,0,1,0,2.104,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4306,4,43,Plus,D,0,1,0,2.593,7,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
4306,5,43,Plus,D,0,1,0,2.334,10,D,0,0.2,1,0.8,0,0,0,0,0,0,1,1
4306,6,43,Plus,D,0,1,0,2.408,7,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
4306,7,43,Plus,D,0,1,0,NA,8,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
4306,8,43,Plus,D,0,1,0,1.836,9,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4306,9,43,Plus,D,0,1,0,1.926,10,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4306,10,43,Plus,D,0,1,0,2.532,13,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,1
4306,11,43,Plus,D,0,1,0,2.406,10,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4306,12,43,Plus,D,0,1,0,NA,11,D,0,0.6153846153846154,1,0.38461538461538464,0,0,0,0,0,0,1,1
4306,13,43,Plus,D,0,1,0,2.043,11,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4306,14,43,Plus,D,0,1,0,NA,10,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,1
4306,15,43,Plus,D,0,1,0,2.713,8,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,1
4307,0,43,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4307,1,43,Plus,D,0,1,0,1.67,9,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4307,2,43,Plus,D,0,1,0,1.695,10,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
4307,3,43,Plus,D,0,1,0,NA,7,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
4307,4,43,Plus,D,0,1,0,1.809,9,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
4307,5,43,Plus,D,0,1,0,1.692,10,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4307,6,43,Plus,D,0,1,0,1.618,12,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
4307,7,43,Plus,D,0,1,0,2.174,10,D,0,0.5,1,0.5,0,0,0,0,0,0,0,1
4307,8,43,Plus,D,0,1,0,1.885,10,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,0,1
4307,9,43,Plus,D,0,1,0,1.544,10,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
4307,10,43,Plus,D,0,1,0,1.318,12,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,1
4307,11,43,Plus,D,0,1,0,2.489,12,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4307,12,43,Plus,D,0,1,0,1.969,11,D,0,0.5,1,0.5,0,0,0,0,0,0,0,1
4307,13,43,Plus,D,0,1,0,2.778,11,D,0,0.41666666666666663,1,0.5833333333333334,0,0,0,0,0,0,0,1
4307,14,43,Plus,D,0,1,0,2.554,10,D,0,0.3636363636363637,1,0.6363636363636364,0,0,0,0,0,0,0,1
4307,15,43,Plus,D,0,1,0,2.545,10,D,0,0.3636363636363637,1,0.6363636363636364,0,0,0,0,0,0,1,1
4308,0,43,Plus,NA,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4308,1,43,Plus,D,0,1,0,NA,8,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4308,2,43,Plus,D,0,1,0,2.429,6,D,0,0.5555555555555556,1,0.33333333333333337,0,0.11111111111111108,0,0,0,0,1,1
4308,3,43,Plus,D,0,1,0,2.227,6,D,0,0.625,1,0.375,0,0,0,0,0,0,1,1
4308,4,43,Plus,D,0,1,0,2.598,5,D,0,0.8333333333333334,1,0.16666666666666666,0,0,0,0,0,0,1,1
4308,5,43,Plus,D,0,1,0,NA,6,D,0,1,1,0,0,0,0,0,0,0,1,1
4308,6,43,Plus,D,0,1,0,2.461,9,D,0,0.8,1,0.2,0,0,0,0,0,0,1,1
4308,7,43,Plus,D,0,1,0,2.747,10,D,0,0.8333333333333334,1,0.16666666666666669,0,0,0,0,0,0,1,1
4308,8,43,Plus,D,0,1,0,2.105,10,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
4308,9,43,Plus,C,1,0,0,2.378,9,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
4308,10,43,Plus,D,0,1,0,2.167,8,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
4308,11,43,Plus,D,0,1,0,2.505,7,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,1,1
4308,12,43,Plus,D,0,1,0,2.508,8,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4308,13,43,Plus,D,0,1,0,2.161,6,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4308,14,43,Plus,D,0,1,0,NA,6,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4308,15,43,Plus,D,0,1,0,NA,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4309,0,43,Plus,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4309,1,43,Plus,D,0,1,0,NA,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4309,2,43,Plus,D,0,1,0,1.942,8,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4309,3,43,Plus,D,0,1,0,1.933,7,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4309,4,43,Plus,D,0,1,0,1.864,9,D,0,0.625,1,0.375,0,0,0,0,0,0,1,1
4309,5,43,Plus,D,0,1,0,NA,8,D,0,0.7142857142857143,1,0.2857142857142857,0,0,0,0,0,0,0,1
4309,6,43,Plus,D,0,1,0,2.027,7,D,0,0.7777777777777778,1,0.2222222222222222,0,0,0,0,0,0,0,1
4309,7,43,Plus,D,0,1,0,1.712,9,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
4309,8,43,Plus,D,0,1,0,1.749,10,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,1
4310,0,43,Plus,NA,0,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4310,1,43,Plus,C,1,0,0,NA,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4310,2,43,Plus,C,1,0,0,NA,11,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4310,3,43,Plus,C,1,0,0,NA,10,C,1,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,1,1
4310,4,43,Plus,C,1,0,0,2.144,15,C,1,0.3636363636363637,0,0.6363636363636364,0,0,0,0,0,0,1,1
4310,5,43,Plus,C,1,0,0,2.382,13,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
4310,6,43,Plus,C,1,0,0,2.064,13,C,1,0.5333333333333333,0,0.4666666666666667,0,0,0,0,0,0,1,1
4310,7,43,Plus,C,1,0,0,1.962,13,C,1,0.3076923076923077,0,0.6923076923076923,0,0,0,0,0,0,1,1
4310,8,43,Plus,C,1,0,0,2.057,9,C,1,0.3076923076923077,0,0.6923076923076923,0,0,0,0,0,0,1,1
4310,9,43,Plus,C,1,0,0,2.113,11,C,1,0.6153846153846154,0,0.38461538461538464,0,0,0,0,0,0,1,1
4310,10,43,Plus,C,1,0,0,NA,8,C,1,0.625,0,0.375,0,0,0,0,0,0,1,1
4310,11,43,Plus,C,1,0,0,1.585,10,C,1,0.4545454545454546,0,0.5454545454545454,0,0,0,0,0,0,1,1
4310,12,43,Plus,C,1,0,0,2.121,10,C,1,0.375,0,0.625,0,0,0,0,0,0,1,1
4310,13,43,Plus,C,1,0,0,NA,10,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
4310,14,43,Plus,C,1,0,0,1.717,6,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
4310,15,43,Plus,C,1,0,0,2.093,9,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
4311,0,43,Plus,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4311,1,43,Plus,C,1,0,0,NA,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
4311,2,43,Plus,C,1,0,0,2.51,10,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,0
4311,3,43,Plus,C,1,0,0,NA,12,C,1,0.5714285714285714,0,0.42857142857142855,0,0,0,0,0,0,1,0
4311,4,43,Plus,C,1,0,0,NA,15,C,1,0.4,0,0.6,0,0,0,0,0,0,1,0
4311,5,43,Plus,C,1,0,0,NA,15,C,1,0.41666666666666663,0,0.5833333333333334,0,0,0,0,0,0,1,0
4311,6,43,Plus,C,1,0,0,NA,16,C,1,0.5333333333333333,0,0.4666666666666667,0,0,0,0,0,0,1,0
4311,7,43,Plus,C,1,0,0,NA,15,C,1,0.4,0,0.6,0,0,0,0,0,0,1,0
4311,8,43,Plus,C,1,0,0,2.654,14,C,1,0.375,0,0.625,0,0,0,0,0,0,1,0
4311,9,43,Plus,C,1,0,0,2.803,14,C,1,0.4,0,0.6,0,0,0,0,0,0,1,0
4311,10,43,Plus,C,1,0,0,NA,12,C,1,0.4615384615384616,0,0.5384615384615384,0,0,0,0,0,0,1,0
4311,11,43,Plus,C,1,0,0,NA,10,C,1,0.3571428571428571,0,0.6428571428571429,0,0,0,0,0,0,1,0
4311,12,43,Plus,C,1,0,0,NA,10,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,0
4311,13,43,Plus,C,1,0,0,2.706,11,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
4311,14,43,Plus,C,1,0,0,NA,13,C,1,0.4,0,0.6,0,0,0,0,0,0,1,0
4311,15,43,Plus,C,1,0,0,NA,10,C,1,0.4545454545454546,0,0.5454545454545454,0,0,0,0,0,0,1,0
4312,0,43,Plus,NA,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4312,1,43,Plus,C,1,0,0,NA,8,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4312,2,43,Plus,C,1,0,0,NA,5,C,1,0.5555555555555556,0,0.33333333333333337,0,0.11111111111111108,0,0,0,0,1,1
4312,3,43,Plus,C,1,0,0,NA,7,C,1,0.375,0,0.625,0,0,0,0,0,0,1,1
4312,4,43,Plus,C,1,0,0,NA,10,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
4312,5,43,Plus,C,1,0,0,NA,13,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
4312,6,43,Plus,C,1,0,0,NA,12,C,1,0.7000000000000001,0,0.3,0,0,0,0,0,0,1,1
4312,7,43,Plus,C,1,0,0,NA,11,C,1,0.4615384615384615,0,0.5384615384615384,0,0,0,0,0,0,1,1
4312,8,43,Plus,C,1,0,0,NA,10,C,1,0.41666666666666663,0,0.5833333333333334,0,0,0,0,0,0,1,1
4312,9,43,Plus,C,1,0,0,2.411,9,C,1,0.4545454545454546,0,0.5454545454545454,0,0,0,0,0,0,1,1
4312,10,43,Plus,C,1,0,0,NA,8,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,1
4312,11,43,Plus,C,1,0,0,NA,6,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4312,12,43,Plus,C,1,0,0,NA,9,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4312,13,43,Plus,C,1,0,0,NA,9,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4312,14,43,Plus,C,1,0,0,NA,6,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4312,15,43,Plus,C,1,0,0,NA,6,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4313,0,43,Plus,NA,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4313,1,43,Plus,D,0,1,0,NA,6,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
4313,2,43,Plus,D,0,1,0,NA,7,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,0
4313,3,43,Plus,D,0,1,0,2.302,5,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,0,0
4313,4,43,Plus,D,0,1,0,2.502,5,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,0
4313,5,43,Plus,D,0,1,0,NA,8,D,0,0.8,1,0.2,0,0,0,0,0,0,1,0
4313,6,43,Plus,D,0,1,0,NA,7,D,0,0.4,1,0.6,0,0,0,0,0,0,1,0
4313,7,43,Plus,D,0,1,0,NA,9,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
4313,8,43,Plus,D,0,1,0,2.363,10,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,0
4313,9,43,Plus,D,0,1,0,NA,13,D,0,0.7777777777777778,1,0.2222222222222222,0,0,0,0,0,0,1,0
4313,10,43,Plus,D,0,1,0,2.433,11,D,0,0.7,1,0.3,0,0,0,0,0,0,1,0
4313,11,43,Plus,D,0,1,0,2.547,11,D,0,0.6923076923076923,1,0.3076923076923077,0,0,0,0,0,0,1,0
4313,12,43,Plus,D,0,1,0,NA,11,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,0
4313,13,43,Plus,D,0,1,0,NA,10,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,0
4313,14,43,Plus,D,0,1,0,2.606,11,D,0,0.5454545454545454,1,0.4545454545454546,0,0,0,0,0,0,1,0
4313,15,43,Plus,D,0,1,0,2.149,12,D,0,0.6,1,0.4,0,0,0,0,0,0,1,0
4314,0,43,Plus,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4314,1,43,Plus,C,1,0,0,NA,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
4314,2,43,Plus,C,1,0,0,2.352,9,C,1,0.4,0,0.4,0,0.2,0,0,0,0,1,0
4314,3,43,Plus,C,1,0,0,2.27,12,C,1,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,1,0
4314,4,43,Plus,C,1,0,0,NA,12,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,0
4314,5,43,Plus,C,1,0,0,1.831,11,C,1,0.41666666666666663,0,0.5833333333333334,0,0,0,0,0,0,1,0
4314,6,43,Plus,C,1,0,0,1.884,14,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,0
4314,7,43,Plus,C,1,0,0,NA,12,C,1,0.3636363636363637,0,0.6363636363636364,0,0,0,0,0,0,1,0
4314,8,43,Plus,C,1,0,0,1.746,11,C,1,0.3571428571428571,0,0.6428571428571429,0,0,0,0,0,0,1,0
4314,9,43,Plus,C,1,0,0,2.453,10,C,1,0.41666666666666663,0,0.5833333333333334,0,0,0,0,0,0,0,0
4314,10,43,Plus,C,1,0,0,2.192,10,C,1,0.6,0,0.4,0,0,0,0,0,0,1,0
4314,11,43,Plus,C,1,0,0,1.964,10,C,1,0.6,0,0.4,0,0,0,0,0,0,1,0
4314,12,43,Plus,C,1,0,0,NA,11,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
4314,13,43,Plus,C,1,0,0,2.089,11,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
4314,14,43,Plus,C,1,0,0,NA,12,C,1,0.4545454545454545,0,0.5454545454545454,0,0,0,0,0,0,1,0
4314,15,43,Plus,C,1,0,0,2.121,10,C,1,0.4545454545454545,0,0.5454545454545454,0,0,0,0,0,0,1,0
4315,0,43,Plus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4315,1,43,Plus,P,0,0,1,2.39,8,NA,0,NA,0,NA,0,NA,0,0,0,1,1,1
4315,2,43,Plus,D,0,1,0,1.727,8,P,0,0.8333333333333334,0,0.16666666666666669,1,0,0,0,0,0,1,1
4315,3,43,Plus,D,0,1,0,1.997,8,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
4315,4,43,Plus,D,0,1,0,2.067,6,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
4315,5,43,Plus,D,0,1,0,2.203,7,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
4315,6,43,Plus,D,0,1,0,1.831,9,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
4315,7,43,Plus,D,0,1,0,2.244,9,D,0,0.7142857142857143,1,0.2857142857142857,0,0,0,0,0,0,1,1
4315,8,43,Plus,D,0,1,0,1.9,10,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,1,1
4315,9,43,Plus,D,0,1,0,NA,9,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,0,1
4315,10,43,Plus,D,0,1,0,1.956,8,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
4315,11,43,Plus,D,0,1,0,2.037,7,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,1,1
4315,12,43,Plus,D,0,1,0,1.773,8,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4315,13,43,Plus,D,0,1,0,2.2,6,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
4315,14,43,Plus,D,0,1,0,2.026,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4315,15,43,Plus,D,0,1,0,1.511,6,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4316,0,43,Plus,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4316,1,43,Plus,D,0,1,0,1.911,9,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4316,2,43,Plus,D,0,1,0,1.613,10,D,0,0.7142857142857143,1,0.2857142857142857,0,0,0,0,0,0,1,1
4316,3,43,Plus,D,0,1,0,1.768,10,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,1
4316,4,43,Plus,D,0,1,0,2.174,11,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4316,5,43,Plus,D,0,1,0,1.844,11,D,0,0.7,1,0.3,0,0,0,0,0,0,0,1
4316,6,43,Plus,D,0,1,0,1.986,10,D,0,0.7272727272727273,1,0.2727272727272727,0,0,0,0,0,0,1,1
4316,7,43,Plus,D,0,1,0,2.058,9,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,1
4316,8,43,Plus,D,0,1,0,1.721,11,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
4316,9,43,Plus,D,0,1,0,NA,11,D,0,0.7777777777777778,1,0.2222222222222222,0,0,0,0,0,0,1,1
4316,10,43,Plus,D,0,1,0,NA,8,D,0,0.7272727272727273,1,0.2727272727272727,0,0,0,0,0,0,1,1
4316,11,43,Plus,D,0,1,0,2.256,10,D,0,0.6363636363636364,1,0.3636363636363637,0,0,0,0,0,0,1,1
4316,12,43,Plus,D,0,1,0,1.617,9,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4316,13,43,Plus,D,0,1,0,2.033,10,D,0,0.6,1,0.4,0,0,0,0,0,0,1,1
4316,14,43,Plus,D,0,1,0,2.319,10,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,1
4316,15,43,Plus,D,0,1,0,2.004,9,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
4317,0,43,Plus,NA,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4317,1,43,Plus,C,1,0,0,NA,9,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1
4317,2,43,Plus,C,1,0,0,2.972,8,C,1,0.2222222222222222,0,0.6666666666666666,0,0.11111111111111108,0,0,0,0,0,1
4317,3,43,Plus,C,1,0,0,NA,8,C,1,0.2222222222222222,0,0.7777777777777778,0,0,0,0,0,0,1,1
4317,4,43,Plus,C,1,0,0,NA,11,C,1,0.25,0,0.75,0,0,0,0,0,0,1,1
4317,5,43,Plus,C,1,0,0,NA,12,C,1,0.375,0,0.625,0,0,0,0,0,0,1,1
4317,6,43,Plus,C,1,0,0,NA,12,C,1,0.6363636363636364,0,0.3636363636363637,0,0,0,0,0,0,1,1
4317,7,43,Plus,C,1,0,0,2.312,11,C,1,0.5833333333333334,0,0.41666666666666663,0,0,0,0,0,0,1,1
4317,8,43,Plus,C,1,0,0,NA,11,C,1,0.41666666666666663,0,0.5833333333333334,0,0,0,0,0,0,1,1
4317,9,43,Plus,C,1,0,0,NA,9,C,1,0.4545454545454546,0,0.5454545454545454,0,0,0,0,0,0,1,1
4317,10,43,Plus,C,1,0,0,NA,9,C,1,0.5,0,0.5,0,0,0,0,0,0,0,1
4317,11,43,Plus,C,1,0,0,NA,6,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,0,1
4317,12,43,Plus,C,1,0,0,NA,6,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
4317,13,43,Plus,C,1,0,0,2.594,6,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,0,1
4317,14,43,Plus,C,1,0,0,2.54,6,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4317,15,43,Plus,C,1,0,0,2.949,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
4318,0,43,Plus,NA,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
4318,1,43,Plus,D,0,1,0,NA,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
4318,2,43,Plus,D,0,1,0,NA,9,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,0
4318,3,43,Plus,D,0,1,0,NA,10,D,0,0.8,1,0.2,0,0,0,0,0,0,1,0
4318,4,43,Plus,D,0,1,0,NA,10,D,0,0.6666666666666666,1,0.33333333333333337,0,0,0,0,0,0,1,0
4318,5,43,Plus,D,0,1,0,NA,11,D,0,0.6,1,0.4,0,0,0,0,0,0,1,0
4318,6,43,Plus,D,0,1,0,NA,10,D,0,0.5,1,0.5,0,0,0,0,0,0,1,0
4318,7,43,Plus,D,0,1,0,NA,14,D,0,0.4545454545454545,1,0.5454545454545454,0,0,0,0,0,0,1,0
4318,8,43,Plus,C,1,0,0,1.881,15,D,0,0.4,1,0.6,0,0,0,0,0,0,1,0
4318,9,43,Plus,D,0,1,0,2.099,16,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
4318,10,43,Plus,D,0,1,0,NA,15,D,0,0.5333333333333334,1,0.4666666666666666,0,0,0,0,0,0,0,0
4318,11,43,Plus,D,0,1,0,2.816,15,D,0,0.5625,1,0.4375,0,0,0,0,0,0,1,0
4318,12,43,Plus,D,0,1,0,NA,16,D,0,0.5333333333333334,1,0.4666666666666666,0,0,0,0,0,0,1,0
4318,13,43,Plus,D,0,1,0,NA,16,D,0,0.5333333333333334,1,0.4666666666666666,0,0,0,0,0,0,0,0
4318,14,43,Plus,D,0,1,0,NA,13,D,0,0.5625,1,0.4375,0,0,0,0,0,0,1,0
4318,15,43,Plus,D,0,1,0,NA,15,D,0,0.5625,1,0.4375,0,0,0,0,0,0,1,0
4319,0,43,Plus,NA,0,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4319,1,43,Plus,C,1,0,0,NA,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
4319,2,43,Plus,C,1,0,0,NA,6,C,1,0.375,0,0.625,0,0,0,0,0,0,1,1
4319,3,43,Plus,D,0,1,0,2.57,7,C,1,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,1,1
4319,4,43,Plus,D,0,1,0,NA,8,D,0,0.16666666666666669,1,0.8333333333333334,0,0,0,0,0,0,1,1
4319,5,43,Plus,D,0,1,0,NA,10,D,0,0.5714285714285714,1,0.42857142857142855,0,0,0,0,0,0,1,1
4319,6,43,Plus,D,0,1,0,2.171,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
4319,7,43,Plus,D,0,1,0,NA,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
